Te ni zbar zbar_TF eta ne energy_e energy_e_Te energy_i_Ti iter
eV cm^-3 d.u. d.u. d.u. cm^-3 J.m^-3 J.m^-3 J.m^-3 d.u.
         68.168067932     0.999994254E+017     0.189227299E+002     0.202546996E+002    -0.144008754E+002     0.189226308E+019     0.116162714E+009     0.310001567E+008     0.163824974E+007   17
         68.668563843     0.999994254E+017     0.189281770E+002     0.203096539E+002    -0.144115605E+002     0.189280782E+019     0.116457834E+009     0.312367518E+008     0.165027792E+007   17
         69.169067383     0.999994254E+017     0.189331974E+002     0.203641030E+002    -0.144221887E+002     0.189330989E+019     0.116747794E+009     0.314727720E+008     0.166230627E+007   17
         69.669570923     0.999994254E+017     0.189378303E+002     0.204180522E+002    -0.144327588E+002     0.189377323E+019     0.117033064E+009     0.317082643E+008     0.167433463E+007   17
         70.170066833     0.999994254E+017     0.189421121E+002     0.204715063E+002    -0.144432700E+002     0.189420144E+019     0.117314077E+009     0.319432725E+008     0.168636280E+007   17
         70.670570374     0.999994254E+017     0.189460762E+002     0.205244729E+002    -0.144537218E+002     0.189459788E+019     0.117591242E+009     0.321778474E+008     0.169839116E+007   17
         71.171066284     0.999994254E+017     0.189497530E+002     0.205769560E+002    -0.144641134E+002     0.189496560E+019     0.117864923E+009     0.324120230E+008     0.171041933E+007   17
         71.671569824     0.999994254E+017     0.189531712E+002     0.206289628E+002    -0.144744447E+002     0.189530746E+019     0.118135472E+009     0.326458451E+008     0.172244769E+007   17
         72.172073364     0.999994254E+017     0.189563571E+002     0.206804981E+002    -0.144847152E+002     0.189562609E+019     0.118403203E+009     0.328793464E+008     0.173447604E+007   17
         72.672569275     0.999994254E+017     0.189593352E+002     0.207315665E+002    -0.144949243E+002     0.189592393E+019     0.118668412E+009     0.331125580E+008     0.174650421E+007   17
         73.173072815     0.999994254E+017     0.189621287E+002     0.207821751E+002    -0.145050722E+002     0.189620332E+019     0.118931388E+009     0.333455202E+008     0.175853257E+007   17
         73.673568726     0.999994254E+017     0.189647594E+002     0.208323275E+002    -0.145151584E+002     0.189646642E+019     0.119192390E+009     0.335782576E+008     0.177056074E+007   17
         74.174072266     0.999994254E+017     0.189672480E+002     0.208820307E+002    -0.145251830E+002     0.189671532E+019     0.119451680E+009     0.338108087E+008     0.178258910E+007   17
         74.674575806     0.999994254E+017     0.189696145E+002     0.209312889E+002    -0.145351457E+002     0.189695200E+019     0.119709497E+009     0.340432004E+008     0.179461746E+007   17
         75.175071716     0.999994254E+017     0.189718780E+002     0.209801066E+002    -0.145450464E+002     0.189717839E+019     0.119966077E+009     0.342754597E+008     0.180664563E+007   17
         75.675575256     0.999994254E+017     0.189740576E+002     0.210284903E+002    -0.145548852E+002     0.189739638E+019     0.120221659E+009     0.345076240E+008     0.181867398E+007   17
         76.176071167     0.999994254E+017     0.189761716E+002     0.210764435E+002    -0.145646616E+002     0.189760782E+019     0.120476466E+009     0.347397174E+008     0.183070216E+007   17
         76.676574707     0.999994254E+017     0.189782387E+002     0.211239726E+002    -0.145743760E+002     0.189781456E+019     0.120730736E+009     0.349717787E+008     0.184273051E+007   17
         77.177078247     0.999994254E+017     0.189802775E+002     0.211710817E+002    -0.145840279E+002     0.189801847E+019     0.120984700E+009     0.352038371E+008     0.185475887E+007   17
         77.677574158     0.999994254E+017     0.189823068E+002     0.212177748E+002    -0.145936171E+002     0.189822144E+019     0.121238590E+009     0.354359235E+008     0.186678704E+007   17
         78.178077698     0.999994254E+017     0.189843461E+002     0.212640582E+002    -0.146031437E+002     0.189842540E+019     0.121492658E+009     0.356680809E+008     0.187881540E+007   17
         78.678573608     0.999994254E+017     0.189864154E+002     0.213099349E+002    -0.146126071E+002     0.189863236E+019     0.121747151E+009     0.359003406E+008     0.189084357E+007   17
         79.179077148     0.999994254E+017     0.189885356E+002     0.213554112E+002    -0.146220072E+002     0.189884441E+019     0.122002340E+009     0.361327503E+008     0.190287193E+007   17
         79.679580688     0.999994254E+017     0.189907284E+002     0.214004907E+002    -0.146313437E+002     0.189906372E+019     0.122258500E+009     0.363653502E+008     0.191490028E+007   17
         80.180076599     0.999994254E+017     0.189930168E+002     0.214451772E+002    -0.146406157E+002     0.189929259E+019     0.122515921E+009     0.365981836E+008     0.192692846E+007   17
         80.680580139     0.999994254E+017     0.189954251E+002     0.214894766E+002    -0.146498232E+002     0.189953346E+019     0.122774921E+009     0.368313080E+008     0.193895681E+007   17
